pea,cuidados_val,weights,cuidados_var_name
Participan en el mercado laboral,16.581993569131832,92,cuidados_thrs_hombres
Participan en el mercado laboral,16.588679245283018,51,cuidados_thrs_hombres
Participan en el mercado laboral,16.59748427672956,107,cuidados_thrs_hombres
Participan en el mercado laboral,16.59861111111111,683,cuidados_thrs_hombres
Participan en el mercado laboral,16.61061946902655,87,cuidados_thrs_hombres
Participan en el mercado laboral,16.625,29,cuidados_thrs_hombres
Participan en el mercado laboral,16.626050420168067,75,cuidados_thrs_hombres
Participan en el mercado laboral,16.641434262948206,72,cuidados_thrs_hombres
Participan en el mercado laboral,16.65196850393701,2326,cuidados_thrs_hombres
Participan en el mercado laboral,16.65234375,76,cuidados_thrs_hombres
Participan en el mercado laboral,16.654867256637168,247,cuidados_thrs_hombres
Participan en el mercado laboral,16.676470588235293,126,cuidados_thrs_hombres
Participan en el mercado laboral,16.6875,64,cuidados_thrs_hombres
Participan en el mercado laboral,16.71186440677966,56,cuidados_thrs_hombres
Participan en el mercado laboral,16.71814671814672,220,cuidados_thrs_hombres
Participan en el mercado laboral,16.754295532646047,109,cuidados_thrs_hombres
Participan en el mercado laboral,16.77314814814815,50,cuidados_thrs_hombres
Participan en el mercado laboral,16.774193548387096,310,cuidados_thrs_hombres
Participan en el mercado laboral,16.78082191780822,159,cuidados_thrs_hombres
Participan en el mercado laboral,16.792899408284022,83,cuidados_thrs_hombres
Participan en el mercado laboral,16.806451612903224,19,cuidados_thrs_hombres
Participan en el mercado laboral,16.808238636363637,420,cuidados_thrs_hombres
Participan en el mercado laboral,16.810606060606062,74,cuidados_thrs_hombres
Participan en el mercado laboral,16.84285714285714,69,cuidados_thrs_hombres
Participan en el mercado laboral,16.849162011173185,113,cuidados_thrs_hombres
Participan en el mercado laboral,16.857769973661107,456,cuidados_thrs_hombres
Participan en el mercado laboral,16.875,330,cuidados_thrs_hombres
Participan en el mercado laboral,16.88109756097561,378,cuidados_thrs_hombres
Participan en el mercado laboral,16.903553299492387,57,cuidados_thrs_hombres
Participan en el mercado laboral,16.91470054446461,159,cuidados_thrs_hombres
Participan en el mercado laboral,16.92118226600985,150,cuidados_thrs_hombres
Participan en el mercado laboral,16.925133689839573,258,cuidados_thrs_hombres
Participan en el mercado laboral,16.93050193050193,245,cuidados_thrs_hombres
Participan en el mercado laboral,16.934375,241,cuidados_thrs_hombres
Participan en el mercado laboral,16.944444444444443,292,cuidados_thrs_hombres
Participan en el mercado laboral,16.968641114982578,86,cuidados_thrs_hombres
Participan en el mercado laboral,16.975970425138634,213,cuidados_thrs_hombres
Participan en el mercado laboral,16.985294117647058,39,cuidados_thrs_hombres
Participan en el mercado laboral,16.993174061433447,366,cuidados_thrs_hombres
Participan en el mercado laboral,17,11099,cuidados_thrs_hombres
Participan en el mercado laboral,17.037037037037038,215,cuidados_thrs_hombres
Participan en el mercado laboral,17.055595667870037,1058,cuidados_thrs_hombres
Participan en el mercado laboral,17.06338028169014,46,cuidados_thrs_hombres
Participan en el mercado laboral,17.073469387755104,208,cuidados_thrs_hombres
Participan en el mercado laboral,17.073951434878587,407,cuidados_thrs_hombres
Participan en el mercado laboral,17.100763358778625,502,cuidados_thrs_hombres
Participan en el mercado laboral,17.107734806629836,205,cuidados_thrs_hombres
Participan en el mercado laboral,17.11400651465798,159,cuidados_thrs_hombres
Participan en el mercado laboral,17.122340425531913,112,cuidados_thrs_hombres
Participan en el mercado laboral,17.1285140562249,109,cuidados_thrs_hombres
Participan en el mercado laboral,17.134146341463413,45,cuidados_thrs_hombres
Participan en el mercado laboral,17.164772727272727,54,cuidados_thrs_hombres
Participan en el mercado laboral,17.165371809101,494,cuidados_thrs_hombres
Participan en el mercado laboral,17.178509532062392,1200,cuidados_thrs_hombres
Participan en el mercado laboral,17.204968944099377,61,cuidados_thrs_hombres
Participan en el mercado laboral,17.229508196721312,63,cuidados_thrs_hombres
Participan en el mercado laboral,17.24878048780488,137,cuidados_thrs_hombres
Participan en el mercado laboral,17.265984654731458,417,cuidados_thrs_hombres
Participan en el mercado laboral,17.267441860465116,68,cuidados_thrs_hombres
Participan en el mercado laboral,17.273504273504273,24,cuidados_thrs_hombres
Participan en el mercado laboral,17.286195286195287,359,cuidados_thrs_hombres
Participan en el mercado laboral,17.30952380952381,92,cuidados_thrs_hombres
Participan en el mercado laboral,17.316568047337277,342,cuidados_thrs_hombres
Participan en el mercado laboral,17.333333333333332,57,cuidados_thrs_hombres
Participan en el mercado laboral,17.33771626297578,471,cuidados_thrs_hombres
Participan en el mercado laboral,17.341040462427745,59,cuidados_thrs_hombres
Participan en el mercado laboral,17.345565749235472,294,cuidados_thrs_hombres
Participan en el mercado laboral,17.359179019384264,173,cuidados_thrs_hombres
Participan en el mercado laboral,17.372093023255815,63,cuidados_thrs_hombres
Participan en el mercado laboral,17.380281690140844,70,cuidados_thrs_hombres
Participan en el mercado laboral,17.387096774193548,116,cuidados_thrs_hombres
Participan en el mercado laboral,17.387323943661972,85,cuidados_thrs_hombres
Participan en el mercado laboral,17.403508771929825,62,cuidados_thrs_hombres
Participan en el mercado laboral,17.407665505226483,80,cuidados_thrs_hombres
Participan en el mercado laboral,17.408386943054563,1410,cuidados_thrs_hombres
Participan en el mercado laboral,17.432835820895523,96,cuidados_thrs_hombres
Participan en el mercado laboral,17.45237161897295,1212,cuidados_thrs_hombres
Participan en el mercado laboral,17.45390070921986,275,cuidados_thrs_hombres
Participan en el mercado laboral,17.46981627296588,164,cuidados_thrs_hombres
Participan en el mercado laboral,17.48611111111111,179,cuidados_thrs_hombres
Participan en el mercado laboral,17.5,321,cuidados_thrs_hombres
Participan en el mercado laboral,17.50413223140496,124,cuidados_thrs_hombres
Participan en el mercado laboral,17.504504504504503,36,cuidados_thrs_hombres
Participan en el mercado laboral,17.504587155963304,50,cuidados_thrs_hombres
Participan en el mercado laboral,17.515060240963855,192,cuidados_thrs_hombres
Participan en el mercado laboral,17.52930402930403,257,cuidados_thrs_hombres
Participan en el mercado laboral,17.534265734265734,113,cuidados_thrs_hombres
Participan en el mercado laboral,17.54237288135593,134,cuidados_thrs_hombres
Participan en el mercado laboral,17.55566700100301,1034,cuidados_thrs_hombres
Participan en el mercado laboral,17.606879606879605,319,cuidados_thrs_hombres
Participan en el mercado laboral,17.614265603003286,860,cuidados_thrs_hombres
Participan en el mercado laboral,17.61904761904762,153,cuidados_thrs_hombres
Participan en el mercado laboral,17.62135922330097,51,cuidados_thrs_hombres
Participan en el mercado laboral,17.629976580796253,93,cuidados_thrs_hombres
Participan en el mercado laboral,17.63097949886105,117,cuidados_thrs_hombres
Participan en el mercado laboral,17.633333333333333,68,cuidados_thrs_hombres
Participan en el mercado laboral,17.64,338,cuidados_thrs_hombres
Participan en el mercado laboral,17.654545454545456,56,cuidados_thrs_hombres
Participan en el mercado laboral,17.68,66,cuidados_thrs_hombres
Participan en el mercado laboral,17.68345323741007,240,cuidados_thrs_hombres
Participan en el mercado laboral,17.691286307053943,409,cuidados_thrs_hombres
Participan en el mercado laboral,17.69142857142857,86,cuidados_thrs_hombres
Participan en el mercado laboral,17.715753424657535,182,cuidados_thrs_hombres
Participan en el mercado laboral,17.733333333333334,84,cuidados_thrs_hombres
Participan en el mercado laboral,17.740932642487046,36,cuidados_thrs_hombres
Participan en el mercado laboral,17.74342105263158,150,cuidados_thrs_hombres
Participan en el mercado laboral,17.76233183856502,264,cuidados_thrs_hombres
Participan en el mercado laboral,17.782608695652176,25,cuidados_thrs_hombres
Participan en el mercado laboral,17.78688524590164,341,cuidados_thrs_hombres
Participan en el mercado laboral,17.78781038374718,80,cuidados_thrs_hombres
Participan en el mercado laboral,17.792746113989637,170,cuidados_thrs_hombres
Participan en el mercado laboral,17.808,159,cuidados_thrs_hombres
Participan en el mercado laboral,17.81054131054131,133,cuidados_thrs_hombres
Participan en el mercado laboral,17.81782945736434,109,cuidados_thrs_hombres
Participan en el mercado laboral,17.83116883116883,247,cuidados_thrs_hombres
Participan en el mercado laboral,17.845771144278608,54,cuidados_thrs_hombres
Participan en el mercado laboral,17.85185185185185,166,cuidados_thrs_hombres
Participan en el mercado laboral,17.869760479041915,692,cuidados_thrs_hombres
Participan en el mercado laboral,17.901408450704224,72,cuidados_thrs_hombres
Participan en el mercado laboral,17.92033542976939,107,cuidados_thrs_hombres
Participan en el mercado laboral,17.974137931034484,232,cuidados_thrs_hombres
Participan en el mercado laboral,17.987046632124354,109,cuidados_thrs_hombres
Participan en el mercado laboral,17.99473684210526,502,cuidados_thrs_hombres
Participan en el mercado laboral,18,6945,cuidados_thrs_hombres
Participan en el mercado laboral,18.09090909090909,65,cuidados_thrs_hombres
Participan en el mercado laboral,18.1,51,cuidados_thrs_hombres
Participan en el mercado laboral,18.106796116504853,175,cuidados_thrs_hombres
Participan en el mercado laboral,18.181818181818183,41,cuidados_thrs_hombres
Participan en el mercado laboral,18.20625,52,cuidados_thrs_hombres
Participan en el mercado laboral,18.22107438016529,270,cuidados_thrs_hombres
Participan en el mercado laboral,18.231404958677686,370,cuidados_thrs_hombres
Participan en el mercado laboral,18.237113402061855,120,cuidados_thrs_hombres
Participan en el mercado laboral,18.237704918032787,55,cuidados_thrs_hombres
Participan en el mercado laboral,18.243195785776997,153,cuidados_thrs_hombres
Participan en el mercado laboral,18.244094488188978,35,cuidados_thrs_hombres
Participan en el mercado laboral,18.253246753246753,90,cuidados_thrs_hombres
Participan en el mercado laboral,18.267605633802816,116,cuidados_thrs_hombres
Participan en el mercado laboral,18.27262693156733,353,cuidados_thrs_hombres
Participan en el mercado laboral,18.276923076923076,140,cuidados_thrs_hombres
Participan en el mercado laboral,18.29032258064516,158,cuidados_thrs_hombres
Participan en el mercado laboral,18.299465240641712,345,cuidados_thrs_hombres
Participan en el mercado laboral,18.320388349514563,50,cuidados_thrs_hombres
Participan en el mercado laboral,18.32075471698113,42,cuidados_thrs_hombres
Participan en el mercado laboral,18.327272727272728,112,cuidados_thrs_hombres
Participan en el mercado laboral,18.356020942408378,58,cuidados_thrs_hombres
Participan en el mercado laboral,18.357066950053134,965,cuidados_thrs_hombres
Participan en el mercado laboral,18.359649122807017,1261,cuidados_thrs_hombres
Participan en el mercado laboral,18.414322250639387,240,cuidados_thrs_hombres
Participan en el mercado laboral,18.414772727272727,549,cuidados_thrs_hombres
Participan en el mercado laboral,18.428571428571427,60,cuidados_thrs_hombres
Participan en el mercado laboral,18.448275862068964,70,cuidados_thrs_hombres
Participan en el mercado laboral,18.473309608540927,139,cuidados_thrs_hombres
Participan en el mercado laboral,18.5,836,cuidados_thrs_hombres
Participan en el mercado laboral,18.502304147465438,109,cuidados_thrs_hombres
Participan en el mercado laboral,18.51029748283753,319,cuidados_thrs_hombres
Participan en el mercado laboral,18.522633744855966,74,cuidados_thrs_hombres
Participan en el mercado laboral,18.54860639021074,420,cuidados_thrs_hombres
Participan en el mercado laboral,18.56149732620321,100,cuidados_thrs_hombres
Participan en el mercado laboral,18.565138939011188,437,cuidados_thrs_hombres
Participan en el mercado laboral,18.58364312267658,98,cuidados_thrs_hombres
Participan en el mercado laboral,18.5974025974026,144,cuidados_thrs_hombres
Participan en el mercado laboral,18.601796407185628,221,cuidados_thrs_hombres
Participan en el mercado laboral,18.60411899313501,275,cuidados_thrs_hombres
Participan en el mercado laboral,18.61864406779661,124,cuidados_thrs_hombres
Participan en el mercado laboral,18.6231884057971,35,cuidados_thrs_hombres
Participan en el mercado laboral,18.634199134199132,93,cuidados_thrs_hombres
Participan en el mercado laboral,18.650205761316872,113,cuidados_thrs_hombres
Participan en el mercado laboral,18.666666666666668,48,cuidados_thrs_hombres
Participan en el mercado laboral,18.68407310704961,218,cuidados_thrs_hombres
Participan en el mercado laboral,18.73731884057971,94,cuidados_thrs_hombres
Participan en el mercado laboral,18.74451754385965,204,cuidados_thrs_hombres
Participan en el mercado laboral,18.772727272727273,59,cuidados_thrs_hombres
Participan en el mercado laboral,18.82183908045977,108,cuidados_thrs_hombres
Participan en el mercado laboral,18.824468085106382,218,cuidados_thrs_hombres
Participan en el mercado laboral,18.83732057416268,92,cuidados_thrs_hombres
Participan en el mercado laboral,18.849056603773583,69,cuidados_thrs_hombres
Participan en el mercado laboral,18.86043956043956,332,cuidados_thrs_hombres
Participan en el mercado laboral,18.875,90,cuidados_thrs_hombres
Participan en el mercado laboral,18.917721518987342,475,cuidados_thrs_hombres
Participan en el mercado laboral,18.933333333333334,288,cuidados_thrs_hombres
Participan en el mercado laboral,18.94890510948905,69,cuidados_thrs_hombres
Participan en el mercado laboral,18.9811320754717,86,cuidados_thrs_hombres
Participan en el mercado laboral,19,4490,cuidados_thrs_hombres
Participan en el mercado laboral,19.008130081300813,130,cuidados_thrs_hombres
Participan en el mercado laboral,19.058171745152354,195,cuidados_thrs_hombres
Participan en el mercado laboral,19.083644112946192,441,cuidados_thrs_hombres
Participan en el mercado laboral,19.08433734939759,594,cuidados_thrs_hombres
